time,tasmax_day_drought_HadGEM2-ES_rcp85_early_century
2022-08-23 00:00:00+00:00,297.37985
2022-08-24 00:00:00+00:00,296.53064
2022-08-25 00:00:00+00:00,298.0704
2022-08-26 00:00:00+00:00,298.46613
2022-08-27 00:00:00+00:00,297.14868
2022-08-28 00:00:00+00:00,296.89758
2022-08-29 00:00:00+00:00,297.017
2022-08-30 00:00:00+00:00,298.58994
2022-08-31 00:00:00+00:00,298.43176
2022-09-01 00:00:00+00:00,297.25345
2022-09-02 00:00:00+00:00,297.5158
2022-09-03 00:00:00+00:00,298.44717
2022-09-04 00:00:00+00:00,297.03757
2022-09-05 00:00:00+00:00,296.75116
2022-09-06 00:00:00+00:00,295.6226
2022-09-07 00:00:00+00:00,295.49146
2022-09-08 00:00:00+00:00,293.54773
2022-09-09 00:00:00+00:00,297.5194
2022-09-10 00:00:00+00:00,297.4689
2022-09-11 00:00:00+00:00,296.3568
2022-09-12 00:00:00+00:00,294.2297
2022-09-13 00:00:00+00:00,295.32977
2022-09-14 00:00:00+00:00,294.96988
2022-09-15 00:00:00+00:00,295.45013
2022-09-16 00:00:00+00:00,297.94485
2022-09-17 00:00:00+00:00,294.97427
2022-09-18 00:00:00+00:00,295.9198
2022-09-19 00:00:00+00:00,297.06177
2022-09-20 00:00:00+00:00,299.16714
2022-09-21 00:00:00+00:00,299.75455
2022-09-22 00:00:00+00:00,300.63535
2022-09-23 00:00:00+00:00,300.81253
2022-09-24 00:00:00+00:00,301.21298
2022-09-25 00:00:00+00:00,299.49777
2022-09-26 00:00:00+00:00,300.34045
2022-09-27 00:00:00+00:00,301.3959
2022-09-28 00:00:00+00:00,299.5243
2022-09-29 00:00:00+00:00,296.87558
2022-09-30 00:00:00+00:00,295.4926
2022-10-01 00:00:00+00:00,300.05627
2022-10-02 00:00:00+00:00,301.77856
2022-10-03 00:00:00+00:00,296.93845
2022-10-04 00:00:00+00:00,294.50726
2022-10-05 00:00:00+00:00,297.87296
2022-10-06 00:00:00+00:00,299.41284
2022-10-07 00:00:00+00:00,300.9583
2022-10-08 00:00:00+00:00,300.4276
2022-10-09 00:00:00+00:00,301.24155
2022-10-10 00:00:00+00:00,300.26132
2022-10-11 00:00:00+00:00,298.21005
2022-10-12 00:00:00+00:00,297.14832
2022-10-13 00:00:00+00:00,295.81036
2022-10-14 00:00:00+00:00,295.9522
2022-10-15 00:00:00+00:00,296.29382
2022-10-16 00:00:00+00:00,295.79495
2022-10-17 00:00:00+00:00,294.92725
2022-10-18 00:00:00+00:00,293.42755
2022-10-19 00:00:00+00:00,293.50882
2022-10-20 00:00:00+00:00,293.77966
2022-10-21 00:00:00+00:00,292.75156
2022-10-22 00:00:00+00:00,294.06143
2022-10-23 00:00:00+00:00,294.6556
2022-10-24 00:00:00+00:00,295.26285
2022-10-25 00:00:00+00:00,295.92984
2022-10-26 00:00:00+00:00,294.85092
2022-10-27 00:00:00+00:00,292.95477
2022-10-28 00:00:00+00:00,292.23312
2022-10-29 00:00:00+00:00,293.3391
2022-10-30 00:00:00+00:00,292.5265
2022-10-31 00:00:00+00:00,292.55725
2022-11-01 00:00:00+00:00,292.50708
2022-11-02 00:00:00+00:00,293.2162
2022-11-03 00:00:00+00:00,296.24835
2022-11-04 00:00:00+00:00,295.7197
2022-11-05 00:00:00+00:00,295.57712
2022-11-06 00:00:00+00:00,296.21957
2022-11-07 00:00:00+00:00,292.7775
2022-11-08 00:00:00+00:00,290.693
2022-11-09 00:00:00+00:00,291.51636
2022-11-10 00:00:00+00:00,292.15973
2022-11-11 00:00:00+00:00,292.69418
2022-11-12 00:00:00+00:00,292.8408
2022-11-13 00:00:00+00:00,291.43634
2022-11-14 00:00:00+00:00,290.25494
2022-11-15 00:00:00+00:00,289.62726
2022-11-16 00:00:00+00:00,291.34024
2022-11-17 00:00:00+00:00,291.64117
2022-11-18 00:00:00+00:00,291.16766
2022-11-19 00:00:00+00:00,291.20993
2022-11-20 00:00:00+00:00,291.24414
2022-11-21 00:00:00+00:00,290.53177
2022-11-22 00:00:00+00:00,289.09964
2022-11-23 00:00:00+00:00,287.11157
2022-11-24 00:00:00+00:00,285.12955
2022-11-25 00:00:00+00:00,283.5214
2022-11-26 00:00:00+00:00,283.52377
2022-11-27 00:00:00+00:00,285.51328
2022-11-28 00:00:00+00:00,287.38376
2022-11-29 00:00:00+00:00,288.85165
2022-11-30 00:00:00+00:00,286.00632
2022-12-01 00:00:00+00:00,285.69397
2022-12-02 00:00:00+00:00,285.16376
2022-12-03 00:00:00+00:00,285.83325
2022-12-04 00:00:00+00:00,288.07977
2022-12-05 00:00:00+00:00,286.95636
2022-12-06 00:00:00+00:00,287.0873
2022-12-07 00:00:00+00:00,289.5754
2022-12-08 00:00:00+00:00,288.7152
2022-12-09 00:00:00+00:00,287.80298
2022-12-10 00:00:00+00:00,287.68433
2022-12-11 00:00:00+00:00,287.13147
2022-12-12 00:00:00+00:00,285.17157
2022-12-13 00:00:00+00:00,286.46063
2022-12-14 00:00:00+00:00,287.12265
2022-12-15 00:00:00+00:00,284.3931
2022-12-16 00:00:00+00:00,287.435
2022-12-17 00:00:00+00:00,288.26358
2022-12-18 00:00:00+00:00,287.45084
2022-12-19 00:00:00+00:00,287.47052
2022-12-20 00:00:00+00:00,286.2621
2022-12-21 00:00:00+00:00,285.86487
2022-12-22 00:00:00+00:00,286.96664
2022-12-23 00:00:00+00:00,287.39883
2022-12-24 00:00:00+00:00,286.73547
2022-12-25 00:00:00+00:00,287.20065
2022-12-26 00:00:00+00:00,288.3708
2022-12-27 00:00:00+00:00,288.39853
2022-12-28 00:00:00+00:00,286.96887
2022-12-29 00:00:00+00:00,284.42773
2022-12-30 00:00:00+00:00,286.82385
2022-12-31 00:00:00+00:00,285.95007
2023-01-01 00:00:00+00:00,284.7907
2023-01-02 00:00:00+00:00,286.68372
2023-01-03 00:00:00+00:00,288.6833
2023-01-04 00:00:00+00:00,288.55777
2023-01-05 00:00:00+00:00,289.19345
2023-01-06 00:00:00+00:00,288.60382
2023-01-07 00:00:00+00:00,288.49313
2023-01-08 00:00:00+00:00,290.07846
2023-01-09 00:00:00+00:00,289.4715
2023-01-10 00:00:00+00:00,287.36163
2023-01-11 00:00:00+00:00,285.2757
2023-01-12 00:00:00+00:00,285.07425
2023-01-13 00:00:00+00:00,287.90085
2023-01-14 00:00:00+00:00,290.3572
2023-01-15 00:00:00+00:00,289.42938
2023-01-16 00:00:00+00:00,290.18124
2023-01-17 00:00:00+00:00,291.25162
2023-01-18 00:00:00+00:00,291.02087
2023-01-19 00:00:00+00:00,287.86536
2023-01-20 00:00:00+00:00,286.18292
2023-01-21 00:00:00+00:00,283.1152
2023-01-22 00:00:00+00:00,284.29208
2023-01-23 00:00:00+00:00,289.23428
2023-01-24 00:00:00+00:00,291.24307
2023-01-25 00:00:00+00:00,292.30875
2023-01-26 00:00:00+00:00,292.00204
2023-01-27 00:00:00+00:00,291.92825
2023-01-28 00:00:00+00:00,291.26425
2023-01-29 00:00:00+00:00,291.26428
2023-01-30 00:00:00+00:00,292.05728
2023-01-31 00:00:00+00:00,292.59833
2023-02-01 00:00:00+00:00,292.9168
2023-02-02 00:00:00+00:00,292.74353
2023-02-03 00:00:00+00:00,291.97266
2023-02-04 00:00:00+00:00,287.32
2023-02-05 00:00:00+00:00,287.45325
2023-02-06 00:00:00+00:00,286.31543
2023-02-07 00:00:00+00:00,285.0123
2023-02-08 00:00:00+00:00,284.29755
2023-02-09 00:00:00+00:00,286.50443
2023-02-10 00:00:00+00:00,286.9391
2023-02-11 00:00:00+00:00,286.6274
2023-02-12 00:00:00+00:00,283.57556
2023-02-13 00:00:00+00:00,283.26984
2023-02-14 00:00:00+00:00,285.7861
2023-02-15 00:00:00+00:00,287.07422
2023-02-16 00:00:00+00:00,286.72006
2023-02-17 00:00:00+00:00,289.65457
2023-02-18 00:00:00+00:00,290.56604
2023-02-19 00:00:00+00:00,292.69147
2023-02-20 00:00:00+00:00,294.73056
2023-02-21 00:00:00+00:00,291.8855
2023-02-22 00:00:00+00:00,288.6075
2023-02-23 00:00:00+00:00,286.73618
2023-02-24 00:00:00+00:00,285.8954
2023-02-25 00:00:00+00:00,288.21442
2023-02-26 00:00:00+00:00,292.4538
2023-02-27 00:00:00+00:00,293.8319
2023-02-28 00:00:00+00:00,294.2688
2023-03-01 00:00:00+00:00,292.56857
2023-03-02 00:00:00+00:00,292.40378
2023-03-03 00:00:00+00:00,290.60608
2023-03-04 00:00:00+00:00,291.4
2023-03-05 00:00:00+00:00,290.79013
2023-03-06 00:00:00+00:00,289.85168
2023-03-07 00:00:00+00:00,290.13904
2023-03-08 00:00:00+00:00,290.13235
2023-03-09 00:00:00+00:00,289.84155
2023-03-10 00:00:00+00:00,291.89005
2023-03-11 00:00:00+00:00,291.79288
2023-03-12 00:00:00+00:00,290.4779
2023-03-13 00:00:00+00:00,290.66473
2023-03-14 00:00:00+00:00,290.4046
2023-03-15 00:00:00+00:00,293.0683
2023-03-16 00:00:00+00:00,295.2127
2023-03-17 00:00:00+00:00,295.02
2023-03-18 00:00:00+00:00,289.89102
2023-03-19 00:00:00+00:00,291.95267
2023-03-20 00:00:00+00:00,293.41803
2023-03-21 00:00:00+00:00,291.2887
2023-03-22 00:00:00+00:00,290.7236
2023-03-23 00:00:00+00:00,291.49368
2023-03-24 00:00:00+00:00,294.24677
2023-03-25 00:00:00+00:00,295.54718
2023-03-26 00:00:00+00:00,295.5709
2023-03-27 00:00:00+00:00,292.77676
2023-03-28 00:00:00+00:00,292.65445
2023-03-29 00:00:00+00:00,292.96426
2023-03-30 00:00:00+00:00,291.07385
2023-03-31 00:00:00+00:00,289.0265
2023-04-01 00:00:00+00:00,286.59793
2023-04-02 00:00:00+00:00,291.1791
2023-04-03 00:00:00+00:00,294.20544
2023-04-04 00:00:00+00:00,293.0403
2023-04-05 00:00:00+00:00,292.45645
2023-04-06 00:00:00+00:00,295.30707
2023-04-07 00:00:00+00:00,294.90247
2023-04-08 00:00:00+00:00,299.14914
2023-04-09 00:00:00+00:00,295.33493
2023-04-10 00:00:00+00:00,291.46283
2023-04-11 00:00:00+00:00,289.0666
2023-04-12 00:00:00+00:00,286.16397
2023-04-13 00:00:00+00:00,286.4265
2023-04-14 00:00:00+00:00,289.8841
2023-04-15 00:00:00+00:00,289.09106
2023-04-16 00:00:00+00:00,292.35632
2023-04-17 00:00:00+00:00,292.4948
2023-04-18 00:00:00+00:00,294.56
2023-04-19 00:00:00+00:00,294.19794
2023-04-20 00:00:00+00:00,293.12366
2023-04-21 00:00:00+00:00,290.0974
2023-04-22 00:00:00+00:00,292.88718
2023-04-23 00:00:00+00:00,295.61157
2023-04-24 00:00:00+00:00,295.72736
2023-04-25 00:00:00+00:00,294.2787
2023-04-26 00:00:00+00:00,294.27383
2023-04-27 00:00:00+00:00,291.22864
2023-04-28 00:00:00+00:00,289.9714
2023-04-29 00:00:00+00:00,292.34796
2023-04-30 00:00:00+00:00,294.0248
2023-05-01 00:00:00+00:00,293.11505
2023-05-02 00:00:00+00:00,291.8866
2023-05-03 00:00:00+00:00,291.36868
2023-05-04 00:00:00+00:00,291.04352
2023-05-05 00:00:00+00:00,292.32303
2023-05-06 00:00:00+00:00,291.88297
2023-05-07 00:00:00+00:00,292.54572
2023-05-08 00:00:00+00:00,290.04056
2023-05-09 00:00:00+00:00,289.39197
2023-05-10 00:00:00+00:00,289.49512
2023-05-11 00:00:00+00:00,293.52332
2023-05-12 00:00:00+00:00,292.95773
2023-05-13 00:00:00+00:00,292.01184
2023-05-14 00:00:00+00:00,294.3232
2023-05-15 00:00:00+00:00,295.02454
2023-05-16 00:00:00+00:00,295.02264
2023-05-17 00:00:00+00:00,295.67853
2023-05-18 00:00:00+00:00,293.75256
2023-05-19 00:00:00+00:00,295.60062
2023-05-20 00:00:00+00:00,295.75708
2023-05-21 00:00:00+00:00,296.95367
2023-05-22 00:00:00+00:00,292.5094
2023-05-23 00:00:00+00:00,292.83057
2023-05-24 00:00:00+00:00,294.07788
2023-05-25 00:00:00+00:00,294.83786
2023-05-26 00:00:00+00:00,293.37292
2023-05-27 00:00:00+00:00,290.27832
2023-05-28 00:00:00+00:00,293.1615
2023-05-29 00:00:00+00:00,293.32407
2023-05-30 00:00:00+00:00,293.8996
2023-05-31 00:00:00+00:00,293.26144
2023-06-01 00:00:00+00:00,294.81122
2023-06-02 00:00:00+00:00,293.4665
2023-06-03 00:00:00+00:00,294.41302
2023-06-04 00:00:00+00:00,294.5378
2023-06-05 00:00:00+00:00,294.3881
2023-06-06 00:00:00+00:00,294.6261
2023-06-07 00:00:00+00:00,294.29712
2023-06-08 00:00:00+00:00,294.04636
2023-06-09 00:00:00+00:00,292.90915
2023-06-10 00:00:00+00:00,290.58694
2023-06-11 00:00:00+00:00,294.37994
2023-06-12 00:00:00+00:00,294.1982
2023-06-13 00:00:00+00:00,294.2898
2023-06-14 00:00:00+00:00,294.7727
2023-06-15 00:00:00+00:00,292.7055
2023-06-16 00:00:00+00:00,292.3703
2023-06-17 00:00:00+00:00,292.48276
2023-06-18 00:00:00+00:00,291.2753
2023-06-19 00:00:00+00:00,291.796
2023-06-20 00:00:00+00:00,293.162
2023-06-21 00:00:00+00:00,293.2904
2023-06-22 00:00:00+00:00,293.53717
2023-06-23 00:00:00+00:00,292.43106
2023-06-24 00:00:00+00:00,296.16104
2023-06-25 00:00:00+00:00,298.49875
2023-06-26 00:00:00+00:00,297.17044
2023-06-27 00:00:00+00:00,297.9595
2023-06-28 00:00:00+00:00,298.2861
2023-06-29 00:00:00+00:00,297.01514
2023-06-30 00:00:00+00:00,297.15536
2023-07-01 00:00:00+00:00,300.22375
2023-07-02 00:00:00+00:00,298.77542
2023-07-03 00:00:00+00:00,298.14117
2023-07-04 00:00:00+00:00,297.2837
2023-07-05 00:00:00+00:00,297.20813
2023-07-06 00:00:00+00:00,296.64233
2023-07-07 00:00:00+00:00,297.3713
2023-07-08 00:00:00+00:00,298.2281
2023-07-09 00:00:00+00:00,298.03857
2023-07-10 00:00:00+00:00,299.07013
2023-07-11 00:00:00+00:00,298.77444
2023-07-12 00:00:00+00:00,298.67624
2023-07-13 00:00:00+00:00,297.5253
2023-07-14 00:00:00+00:00,296.83194
2023-07-15 00:00:00+00:00,293.45636
2023-07-16 00:00:00+00:00,293.0612
2023-07-17 00:00:00+00:00,297.09567
2023-07-18 00:00:00+00:00,297.71063
2023-07-19 00:00:00+00:00,297.4489
2023-07-20 00:00:00+00:00,297.60913
2023-07-21 00:00:00+00:00,298.42526
2023-07-22 00:00:00+00:00,299.9381
2023-07-23 00:00:00+00:00,299.2331
2023-07-24 00:00:00+00:00,299.24103
2023-07-25 00:00:00+00:00,298.1105
2023-07-26 00:00:00+00:00,296.15887
2023-07-27 00:00:00+00:00,296.46936
2023-07-28 00:00:00+00:00,298.78336
2023-07-29 00:00:00+00:00,299.30383
2023-07-30 00:00:00+00:00,300.82532
2023-07-31 00:00:00+00:00,305.55194
2023-08-01 00:00:00+00:00,306.16614
2023-08-02 00:00:00+00:00,304.6689
2023-08-03 00:00:00+00:00,302.5213
2023-08-04 00:00:00+00:00,296.81796
2023-08-05 00:00:00+00:00,294.38544
2023-08-06 00:00:00+00:00,292.72998
2023-08-07 00:00:00+00:00,293.3505
2023-08-08 00:00:00+00:00,295.59335
2023-08-09 00:00:00+00:00,296.9339
2023-08-10 00:00:00+00:00,296.0317
2023-08-11 00:00:00+00:00,294.88556
2023-08-12 00:00:00+00:00,294.71677
2023-08-13 00:00:00+00:00,296.4964
2023-08-14 00:00:00+00:00,296.51218
2023-08-15 00:00:00+00:00,296.55353
2023-08-16 00:00:00+00:00,296.6994
2023-08-17 00:00:00+00:00,297.32986
2023-08-18 00:00:00+00:00,297.46466
2023-08-19 00:00:00+00:00,299.35638
2023-08-20 00:00:00+00:00,300.3811
2023-08-21 00:00:00+00:00,296.03967
2023-08-22 00:00:00+00:00,297.75702
2023-08-23 00:00:00+00:00,298.22925
2023-08-24 00:00:00+00:00,303.17746
2023-08-25 00:00:00+00:00,304.2834
2023-08-26 00:00:00+00:00,305.7049
2023-08-27 00:00:00+00:00,304.00665
2023-08-28 00:00:00+00:00,302.05612
2023-08-29 00:00:00+00:00,298.25797
2023-08-30 00:00:00+00:00,298.31235
2023-08-31 00:00:00+00:00,299.0744
2023-09-01 00:00:00+00:00,297.51306
2023-09-02 00:00:00+00:00,297.8861
2023-09-03 00:00:00+00:00,297.38077
2023-09-04 00:00:00+00:00,297.44995
2023-09-05 00:00:00+00:00,296.5545
2023-09-06 00:00:00+00:00,298.42163
2023-09-07 00:00:00+00:00,298.23767
2023-09-08 00:00:00+00:00,305.42722
2023-09-09 00:00:00+00:00,303.0586
2023-09-10 00:00:00+00:00,302.11673
2023-09-11 00:00:00+00:00,303.84546
2023-09-12 00:00:00+00:00,303.03348
2023-09-13 00:00:00+00:00,300.09134
2023-09-14 00:00:00+00:00,296.3931
2023-09-15 00:00:00+00:00,295.38226
2023-09-16 00:00:00+00:00,294.63837
2023-09-17 00:00:00+00:00,294.06616
2023-09-18 00:00:00+00:00,295.11877
2023-09-19 00:00:00+00:00,296.44165
2023-09-20 00:00:00+00:00,299.20114
2023-09-21 00:00:00+00:00,298.67508
2023-09-22 00:00:00+00:00,299.68082
2023-09-23 00:00:00+00:00,298.93176
2023-09-24 00:00:00+00:00,299.23325
2023-09-25 00:00:00+00:00,296.1495
2023-09-26 00:00:00+00:00,295.64496
2023-09-27 00:00:00+00:00,296.0412
2023-09-28 00:00:00+00:00,296.96857
2023-09-29 00:00:00+00:00,297.52368
2023-09-30 00:00:00+00:00,296.66174
2023-10-01 00:00:00+00:00,295.36783
2023-10-02 00:00:00+00:00,294.79028
2023-10-03 00:00:00+00:00,295.56677
2023-10-04 00:00:00+00:00,293.89554
2023-10-05 00:00:00+00:00,296.28995
2023-10-06 00:00:00+00:00,295.39044
2023-10-07 00:00:00+00:00,296.79846
2023-10-08 00:00:00+00:00,297.63382
2023-10-09 00:00:00+00:00,296.6029
2023-10-10 00:00:00+00:00,294.33798
2023-10-11 00:00:00+00:00,295.62
2023-10-12 00:00:00+00:00,295.04648
2023-10-13 00:00:00+00:00,291.53644
2023-10-14 00:00:00+00:00,295.3363
2023-10-15 00:00:00+00:00,297.12277
2023-10-16 00:00:00+00:00,296.17328
2023-10-17 00:00:00+00:00,293.443
2023-10-18 00:00:00+00:00,295.9924
2023-10-19 00:00:00+00:00,295.01224
2023-10-20 00:00:00+00:00,295.0303
2023-10-21 00:00:00+00:00,297.88565
2023-10-22 00:00:00+00:00,297.91595
2023-10-23 00:00:00+00:00,297.95624
2023-10-24 00:00:00+00:00,295.952
2023-10-25 00:00:00+00:00,294.4353
2023-10-26 00:00:00+00:00,289.41156
2023-10-27 00:00:00+00:00,290.25247
2023-10-28 00:00:00+00:00,292.22055
2023-10-29 00:00:00+00:00,295.2537
2023-10-30 00:00:00+00:00,293.1848
2023-10-31 00:00:00+00:00,288.5427
2023-11-01 00:00:00+00:00,289.09366
2023-11-02 00:00:00+00:00,290.46802
2023-11-03 00:00:00+00:00,289.61633
2023-11-04 00:00:00+00:00,288.36444
2023-11-05 00:00:00+00:00,289.62997
2023-11-06 00:00:00+00:00,289.9738
2023-11-07 00:00:00+00:00,292.23868
2023-11-08 00:00:00+00:00,294.86807
2023-11-09 00:00:00+00:00,293.96268
2023-11-10 00:00:00+00:00,292.41345
2023-11-11 00:00:00+00:00,291.56775
2023-11-12 00:00:00+00:00,290.15784
2023-11-13 00:00:00+00:00,289.78888
2023-11-14 00:00:00+00:00,289.95102
2023-11-15 00:00:00+00:00,287.9001
2023-11-16 00:00:00+00:00,288.33188
2023-11-17 00:00:00+00:00,292.20276
2023-11-18 00:00:00+00:00,293.66977
2023-11-19 00:00:00+00:00,295.00003
2023-11-20 00:00:00+00:00,293.00305
2023-11-21 00:00:00+00:00,294.9628
2023-11-22 00:00:00+00:00,295.0732
2023-11-23 00:00:00+00:00,294.92667
2023-11-24 00:00:00+00:00,295.85306
2023-11-25 00:00:00+00:00,294.03186
2023-11-26 00:00:00+00:00,292.23737
2023-11-27 00:00:00+00:00,291.64716
2023-11-28 00:00:00+00:00,293.33878
2023-11-29 00:00:00+00:00,290.52032
2023-11-30 00:00:00+00:00,288.05365
2023-12-01 00:00:00+00:00,290.01035
2023-12-02 00:00:00+00:00,290.00793
2023-12-03 00:00:00+00:00,288.90753
2023-12-04 00:00:00+00:00,288.7943
2023-12-05 00:00:00+00:00,288.5444
2023-12-06 00:00:00+00:00,287.98087
2023-12-07 00:00:00+00:00,286.92136
2023-12-08 00:00:00+00:00,286.267
2023-12-09 00:00:00+00:00,284.54224
2023-12-10 00:00:00+00:00,289.29507
2023-12-11 00:00:00+00:00,289.12997
2023-12-12 00:00:00+00:00,288.267
2023-12-13 00:00:00+00:00,284.91837
2023-12-14 00:00:00+00:00,283.6369
2023-12-15 00:00:00+00:00,282.313
2023-12-16 00:00:00+00:00,281.27072
2023-12-17 00:00:00+00:00,283.29044
2023-12-18 00:00:00+00:00,286.72604
2023-12-19 00:00:00+00:00,285.51544
2023-12-20 00:00:00+00:00,284.76697
2023-12-21 00:00:00+00:00,286.4769
2023-12-22 00:00:00+00:00,287.31723
2023-12-23 00:00:00+00:00,286.14328
2023-12-24 00:00:00+00:00,283.22803
2023-12-25 00:00:00+00:00,286.27
2023-12-26 00:00:00+00:00,284.654
2023-12-27 00:00:00+00:00,286.23196
2023-12-28 00:00:00+00:00,287.84903
2023-12-29 00:00:00+00:00,287.76556
2023-12-30 00:00:00+00:00,288.77844
2023-12-31 00:00:00+00:00,289.8843
2024-01-01 00:00:00+00:00,290.78845
2024-01-02 00:00:00+00:00,289.36908
2024-01-03 00:00:00+00:00,287.51477
2024-01-04 00:00:00+00:00,286.66446
2024-01-05 00:00:00+00:00,289.94876
2024-01-06 00:00:00+00:00,292.16095
2024-01-07 00:00:00+00:00,293.22812
2024-01-08 00:00:00+00:00,291.64478
2024-01-09 00:00:00+00:00,284.75015
2024-01-10 00:00:00+00:00,283.35443
2024-01-11 00:00:00+00:00,284.57803
2024-01-12 00:00:00+00:00,284.44696
2024-01-13 00:00:00+00:00,285.0042
2024-01-14 00:00:00+00:00,287.96695
2024-01-15 00:00:00+00:00,291.2042
2024-01-16 00:00:00+00:00,292.7398
2024-01-17 00:00:00+00:00,290.76868
2024-01-18 00:00:00+00:00,287.34872
2024-01-19 00:00:00+00:00,287.18216
2024-01-20 00:00:00+00:00,286.98624
2024-01-21 00:00:00+00:00,286.60516
2024-01-22 00:00:00+00:00,291.96765
2024-01-23 00:00:00+00:00,289.73737
2024-01-24 00:00:00+00:00,287.84702
2024-01-25 00:00:00+00:00,284.4067
2024-01-26 00:00:00+00:00,283.46375
2024-01-27 00:00:00+00:00,287.59872
2024-01-28 00:00:00+00:00,289.56107
2024-01-29 00:00:00+00:00,290.41196
2024-01-30 00:00:00+00:00,291.30862
2024-01-31 00:00:00+00:00,289.9067
2024-02-01 00:00:00+00:00,286.82947
2024-02-02 00:00:00+00:00,284.281
2024-02-03 00:00:00+00:00,284.469
2024-02-04 00:00:00+00:00,286.6436
2024-02-05 00:00:00+00:00,289.9229
2024-02-06 00:00:00+00:00,291.03973
2024-02-07 00:00:00+00:00,291.69415
2024-02-08 00:00:00+00:00,289.9916
2024-02-09 00:00:00+00:00,289.448
2024-02-10 00:00:00+00:00,287.9099
2024-02-11 00:00:00+00:00,288.15646
2024-02-12 00:00:00+00:00,289.25168
2024-02-13 00:00:00+00:00,289.13724
2024-02-14 00:00:00+00:00,287.1669
2024-02-15 00:00:00+00:00,286.27716
2024-02-16 00:00:00+00:00,287.1878
2024-02-17 00:00:00+00:00,286.64825
2024-02-18 00:00:00+00:00,288.7233
2024-02-19 00:00:00+00:00,290.68515
2024-02-20 00:00:00+00:00,291.12094
2024-02-21 00:00:00+00:00,292.20505
2024-02-22 00:00:00+00:00,290.51364
2024-02-23 00:00:00+00:00,290.38467
2024-02-24 00:00:00+00:00,288.02615
2024-02-25 00:00:00+00:00,288.30103
2024-02-26 00:00:00+00:00,289.10397
2024-02-27 00:00:00+00:00,293.87936
2024-02-28 00:00:00+00:00,297.23105
2024-02-29 00:00:00+00:00,292.5488
2024-03-01 00:00:00+00:00,291.38538
2024-03-02 00:00:00+00:00,291.74734
2024-03-03 00:00:00+00:00,289.1653
2024-03-04 00:00:00+00:00,288.88593
2024-03-05 00:00:00+00:00,290.3437
2024-03-06 00:00:00+00:00,292.19788
2024-03-07 00:00:00+00:00,292.3892
2024-03-08 00:00:00+00:00,291.74756
2024-03-09 00:00:00+00:00,293.23877
2024-03-10 00:00:00+00:00,295.1286
2024-03-11 00:00:00+00:00,295.49997
2024-03-12 00:00:00+00:00,291.45645
2024-03-13 00:00:00+00:00,290.44327
2024-03-14 00:00:00+00:00,291.93326
2024-03-15 00:00:00+00:00,291.79218
2024-03-16 00:00:00+00:00,285.27597
2024-03-17 00:00:00+00:00,285.7476
2024-03-18 00:00:00+00:00,291.43515
2024-03-19 00:00:00+00:00,291.85568
2024-03-20 00:00:00+00:00,292.27496
2024-03-21 00:00:00+00:00,290.01392
2024-03-22 00:00:00+00:00,290.79764
2024-03-23 00:00:00+00:00,290.51544
2024-03-24 00:00:00+00:00,289.5838
2024-03-25 00:00:00+00:00,289.5062
2024-03-26 00:00:00+00:00,291.03583
2024-03-27 00:00:00+00:00,290.83282
2024-03-28 00:00:00+00:00,288.18842
2024-03-29 00:00:00+00:00,286.0456
2024-03-30 00:00:00+00:00,290.3533
2024-03-31 00:00:00+00:00,292.7888
2024-04-01 00:00:00+00:00,291.52576
2024-04-02 00:00:00+00:00,287.79327
2024-04-03 00:00:00+00:00,288.15186
2024-04-04 00:00:00+00:00,289.47748
2024-04-05 00:00:00+00:00,293.41913
2024-04-06 00:00:00+00:00,294.81396
2024-04-07 00:00:00+00:00,296.0674
2024-04-08 00:00:00+00:00,295.07138
2024-04-09 00:00:00+00:00,293.38528
2024-04-10 00:00:00+00:00,288.48038
2024-04-11 00:00:00+00:00,284.57278
2024-04-12 00:00:00+00:00,286.42047
2024-04-13 00:00:00+00:00,291.51328
2024-04-14 00:00:00+00:00,293.95325
2024-04-15 00:00:00+00:00,295.76715
2024-04-16 00:00:00+00:00,297.12143
2024-04-17 00:00:00+00:00,296.57825
2024-04-18 00:00:00+00:00,297.80157
2024-04-19 00:00:00+00:00,299.0116
2024-04-20 00:00:00+00:00,300.89667
2024-04-21 00:00:00+00:00,300.8971
2024-04-22 00:00:00+00:00,291.80066
2024-04-23 00:00:00+00:00,286.12006
2024-04-24 00:00:00+00:00,290.61157
2024-04-25 00:00:00+00:00,292.14288
2024-04-26 00:00:00+00:00,290.93176
2024-04-27 00:00:00+00:00,291.97107
2024-04-28 00:00:00+00:00,295.26694
2024-04-29 00:00:00+00:00,294.19913
2024-04-30 00:00:00+00:00,291.53873
2024-05-01 00:00:00+00:00,291.7294
2024-05-02 00:00:00+00:00,291.01154
2024-05-03 00:00:00+00:00,291.25522
2024-05-04 00:00:00+00:00,294.1007
2024-05-05 00:00:00+00:00,293.0376
2024-05-06 00:00:00+00:00,294.68768
2024-05-07 00:00:00+00:00,295.44687
2024-05-08 00:00:00+00:00,293.62607
2024-05-09 00:00:00+00:00,293.6867
2024-05-10 00:00:00+00:00,293.98923
2024-05-11 00:00:00+00:00,293.55426
2024-05-12 00:00:00+00:00,293.56183
2024-05-13 00:00:00+00:00,293.04858
2024-05-14 00:00:00+00:00,293.40115
2024-05-15 00:00:00+00:00,292.7699
2024-05-16 00:00:00+00:00,292.24374
2024-05-17 00:00:00+00:00,292.3353
2024-05-18 00:00:00+00:00,291.6495
