time,et_day_drought_HadGEM2-ES_rcp85_early_century
2022-05-29 00:00:00+00:00,5.1539917
2022-05-30 00:00:00+00:00,4.3983836
2022-05-31 00:00:00+00:00,4.516428
2022-06-01 00:00:00+00:00,4.331735
2022-06-02 00:00:00+00:00,4.1979938
2022-06-03 00:00:00+00:00,4.108498
2022-06-04 00:00:00+00:00,3.8325782
2022-06-05 00:00:00+00:00,3.7414005
2022-06-06 00:00:00+00:00,4.031881
2022-06-07 00:00:00+00:00,3.5164633
2022-06-08 00:00:00+00:00,3.2013712
2022-06-09 00:00:00+00:00,3.3688204
2022-06-10 00:00:00+00:00,2.911042
2022-06-11 00:00:00+00:00,3.3451822
2022-06-12 00:00:00+00:00,3.6277277
2022-06-13 00:00:00+00:00,3.2063804
2022-06-14 00:00:00+00:00,4.0951324
2022-06-15 00:00:00+00:00,4.505609
2022-06-16 00:00:00+00:00,4.2513256
2022-06-17 00:00:00+00:00,3.2925675
2022-06-18 00:00:00+00:00,3.911564
2022-06-19 00:00:00+00:00,4.0928874
2022-06-20 00:00:00+00:00,4.365486
2022-06-21 00:00:00+00:00,4.2586956
2022-06-22 00:00:00+00:00,3.6951227
2022-06-23 00:00:00+00:00,3.348533
2022-06-24 00:00:00+00:00,3.829007
2022-06-25 00:00:00+00:00,3.6589346
2022-06-26 00:00:00+00:00,2.7479365
2022-06-27 00:00:00+00:00,3.5529187
2022-06-28 00:00:00+00:00,4.1009645
2022-06-29 00:00:00+00:00,4.195712
2022-06-30 00:00:00+00:00,4.379581
2022-07-01 00:00:00+00:00,3.528889
2022-07-02 00:00:00+00:00,4.0864263
2022-07-03 00:00:00+00:00,3.6247191
2022-07-04 00:00:00+00:00,3.2023957
2022-07-05 00:00:00+00:00,3.1365464
2022-07-06 00:00:00+00:00,3.624859
2022-07-07 00:00:00+00:00,3.1929374
2022-07-08 00:00:00+00:00,3.119533
2022-07-09 00:00:00+00:00,3.0191033
2022-07-10 00:00:00+00:00,2.363518
2022-07-11 00:00:00+00:00,3.4723644
2022-07-12 00:00:00+00:00,3.074243
2022-07-13 00:00:00+00:00,3.0606709
2022-07-14 00:00:00+00:00,3.0764618
2022-07-15 00:00:00+00:00,2.3252013
2022-07-16 00:00:00+00:00,2.7446342
2022-07-17 00:00:00+00:00,2.4362402
2022-07-18 00:00:00+00:00,2.212892
2022-07-19 00:00:00+00:00,2.2211084
2022-07-20 00:00:00+00:00,2.072298
2022-07-21 00:00:00+00:00,1.9861941
2022-07-22 00:00:00+00:00,1.8442907
2022-07-23 00:00:00+00:00,1.7425772
2022-07-24 00:00:00+00:00,1.5567987
2022-07-25 00:00:00+00:00,1.4759605
2022-07-26 00:00:00+00:00,1.293737
2022-07-27 00:00:00+00:00,1.0979817
2022-07-28 00:00:00+00:00,1.0161943
2022-07-29 00:00:00+00:00,0.85755056
2022-07-30 00:00:00+00:00,0.7807045
2022-07-31 00:00:00+00:00,0.6605388
2022-08-01 00:00:00+00:00,0.5267989
2022-08-02 00:00:00+00:00,0.4737616
2022-08-03 00:00:00+00:00,0.40095
2022-08-04 00:00:00+00:00,0.34545302
2022-08-05 00:00:00+00:00,0.28938442
2022-08-06 00:00:00+00:00,0.24722488
2022-08-07 00:00:00+00:00,0.23094125
2022-08-08 00:00:00+00:00,0.19900425
2022-08-09 00:00:00+00:00,0.14894214
2022-08-10 00:00:00+00:00,0.12723066
2022-08-11 00:00:00+00:00,0.09547789
2022-08-12 00:00:00+00:00,0.08766922
2022-08-13 00:00:00+00:00,0.07540289
2022-08-14 00:00:00+00:00,0.06672622
2022-08-15 00:00:00+00:00,0.049107023
2022-08-16 00:00:00+00:00,0.12113075
2022-08-17 00:00:00+00:00,0.03698719
2022-08-18 00:00:00+00:00,0.021481588
2022-08-19 00:00:00+00:00,0.12663917
2022-08-20 00:00:00+00:00,0.014075131
2022-08-21 00:00:00+00:00,1.0601388
2022-08-22 00:00:00+00:00,0.40185174
2022-08-23 00:00:00+00:00,0.368173
2022-08-24 00:00:00+00:00,0.33524808
2022-08-25 00:00:00+00:00,0.31642
2022-08-26 00:00:00+00:00,0.28837058
2022-08-27 00:00:00+00:00,0.24969639
2022-08-28 00:00:00+00:00,0.21465793
2022-08-29 00:00:00+00:00,0.18754643
2022-08-30 00:00:00+00:00,0.23485938
2022-08-31 00:00:00+00:00,0.14817922
2022-09-01 00:00:00+00:00,0.16759275
2022-09-02 00:00:00+00:00,0.099761575
2022-09-03 00:00:00+00:00,0.4118507
2022-09-04 00:00:00+00:00,0.10218856
2022-09-05 00:00:00+00:00,0.1173403
2022-09-06 00:00:00+00:00,0.07999141
2022-09-07 00:00:00+00:00,0.06966962
2022-09-08 00:00:00+00:00,0.1023988
2022-09-09 00:00:00+00:00,0.38368598
2022-09-10 00:00:00+00:00,0.09482187
2022-09-11 00:00:00+00:00,0.07912467
2022-09-12 00:00:00+00:00,0.06327192
2022-09-13 00:00:00+00:00,0.07537252
2022-09-14 00:00:00+00:00,0.12948957
2022-09-15 00:00:00+00:00,0.05377512
2022-09-16 00:00:00+00:00,0.108825274
2022-09-17 00:00:00+00:00,0.038144197
2022-09-18 00:00:00+00:00,6.0438466
2022-09-19 00:00:00+00:00,3.381447
2022-09-20 00:00:00+00:00,4.1304607
2022-09-21 00:00:00+00:00,4.2338505
2022-09-22 00:00:00+00:00,4.3284
2022-09-23 00:00:00+00:00,4.2155094
2022-09-24 00:00:00+00:00,4.3044906
2022-09-25 00:00:00+00:00,3.937319
2022-09-26 00:00:00+00:00,3.9934373
2022-09-27 00:00:00+00:00,4.0451035
2022-09-28 00:00:00+00:00,3.340064
2022-09-29 00:00:00+00:00,3.079075
2022-09-30 00:00:00+00:00,2.6146128
2022-10-01 00:00:00+00:00,2.9579072
2022-10-02 00:00:00+00:00,2.9492679
2022-10-03 00:00:00+00:00,5.257133
2022-10-04 00:00:00+00:00,3.0287747
2022-10-05 00:00:00+00:00,2.487915
2022-10-06 00:00:00+00:00,2.6871285
2022-10-07 00:00:00+00:00,2.8508902
2022-10-08 00:00:00+00:00,2.730002
2022-10-09 00:00:00+00:00,2.701459
2022-10-10 00:00:00+00:00,2.4394295
2022-10-11 00:00:00+00:00,2.0575469
2022-10-12 00:00:00+00:00,1.9143193
2022-10-13 00:00:00+00:00,1.6415793
2022-10-14 00:00:00+00:00,1.5856867
2022-10-15 00:00:00+00:00,1.6183691
2022-10-16 00:00:00+00:00,1.5099053
2022-10-17 00:00:00+00:00,1.2448914
2022-10-18 00:00:00+00:00,1.3885554
2022-10-19 00:00:00+00:00,1.1262157
2022-10-20 00:00:00+00:00,1.0586251
2022-10-21 00:00:00+00:00,1.0965675
2022-10-22 00:00:00+00:00,1.0949395
2022-10-23 00:00:00+00:00,1.101702
2022-10-24 00:00:00+00:00,1.1075512
2022-10-25 00:00:00+00:00,1.1057494
2022-10-26 00:00:00+00:00,1.0028876
2022-10-27 00:00:00+00:00,0.8475014
2022-10-28 00:00:00+00:00,0.6953983
2022-10-29 00:00:00+00:00,0.71914375
2022-10-30 00:00:00+00:00,0.94672555
2022-10-31 00:00:00+00:00,0.73101157
2022-11-01 00:00:00+00:00,0.6313192
2022-11-02 00:00:00+00:00,0.64602995
2022-11-03 00:00:00+00:00,0.7822939
2022-11-04 00:00:00+00:00,0.7127064
2022-11-05 00:00:00+00:00,0.69066274
2022-11-06 00:00:00+00:00,0.7291053
2022-11-07 00:00:00+00:00,0.5319526
2022-11-08 00:00:00+00:00,0.362689
2022-11-09 00:00:00+00:00,0.59092337
2022-11-10 00:00:00+00:00,0.47528633
2022-11-11 00:00:00+00:00,0.48581713
2022-11-12 00:00:00+00:00,0.46611664
2022-11-13 00:00:00+00:00,0.41471437
2022-11-14 00:00:00+00:00,0.35658732
2022-11-15 00:00:00+00:00,0.31900787
2022-11-16 00:00:00+00:00,0.33250567
2022-11-17 00:00:00+00:00,0.34941724
2022-11-18 00:00:00+00:00,0.38202885
2022-11-19 00:00:00+00:00,0.34167993
2022-11-20 00:00:00+00:00,0.33471906
2022-11-21 00:00:00+00:00,0.30242217
2022-11-22 00:00:00+00:00,0.22900446
2022-11-23 00:00:00+00:00,0.5820978
2022-11-24 00:00:00+00:00,1.868957
2022-11-25 00:00:00+00:00,1.5661774
2022-11-26 00:00:00+00:00,2.0335448
2022-11-27 00:00:00+00:00,0.7722921
2022-11-28 00:00:00+00:00,0.3300558
2022-11-29 00:00:00+00:00,0.38763592
2022-11-30 00:00:00+00:00,0.24438526
2022-12-01 00:00:00+00:00,0.5058634
2022-12-02 00:00:00+00:00,0.24362838
2022-12-03 00:00:00+00:00,0.26033056
2022-12-04 00:00:00+00:00,0.3248579
2022-12-05 00:00:00+00:00,0.2972337
2022-12-06 00:00:00+00:00,0.30912057
2022-12-07 00:00:00+00:00,0.40628433
2022-12-08 00:00:00+00:00,0.5714807
2022-12-09 00:00:00+00:00,2.357861
2022-12-10 00:00:00+00:00,1.8043011
2022-12-11 00:00:00+00:00,2.142421
2022-12-12 00:00:00+00:00,1.5142599
2022-12-13 00:00:00+00:00,2.1317441
2022-12-14 00:00:00+00:00,1.3173509
2022-12-15 00:00:00+00:00,0.69001245
2022-12-16 00:00:00+00:00,0.9965784
2022-12-17 00:00:00+00:00,1.1050141
2022-12-18 00:00:00+00:00,1.0741544
2022-12-19 00:00:00+00:00,1.090208
2022-12-20 00:00:00+00:00,1.080972
2022-12-21 00:00:00+00:00,0.9346585
2022-12-22 00:00:00+00:00,1.0164199
2022-12-23 00:00:00+00:00,0.8932517
2022-12-24 00:00:00+00:00,2.0512838
2022-12-25 00:00:00+00:00,1.6355118
2022-12-26 00:00:00+00:00,1.6193023
2022-12-27 00:00:00+00:00,2.117115
2022-12-28 00:00:00+00:00,2.7318952
2022-12-29 00:00:00+00:00,1.4293059
2022-12-30 00:00:00+00:00,1.7606603
2022-12-31 00:00:00+00:00,1.8562632
2023-01-01 00:00:00+00:00,1.9177468
2023-01-02 00:00:00+00:00,1.1169616
2023-01-03 00:00:00+00:00,1.2282119
2023-01-04 00:00:00+00:00,1.2265003
2023-01-05 00:00:00+00:00,1.3127127
2023-01-06 00:00:00+00:00,1.1398234
2023-01-07 00:00:00+00:00,1.1845659
2023-01-08 00:00:00+00:00,1.4439375
2023-01-09 00:00:00+00:00,1.3502069
2023-01-10 00:00:00+00:00,1.202672
2023-01-11 00:00:00+00:00,1.7774848
2023-01-12 00:00:00+00:00,0.841681
2023-01-13 00:00:00+00:00,1.1216426
2023-01-14 00:00:00+00:00,1.429089
2023-01-15 00:00:00+00:00,1.3179249
2023-01-16 00:00:00+00:00,1.7800335
2023-01-17 00:00:00+00:00,1.6210486
2023-01-18 00:00:00+00:00,1.4632773
2023-01-19 00:00:00+00:00,0.86911863
2023-01-20 00:00:00+00:00,2.1446366
2023-01-21 00:00:00+00:00,1.6289546
2023-01-22 00:00:00+00:00,1.7915393
2023-01-23 00:00:00+00:00,3.0450983
2023-01-24 00:00:00+00:00,2.464162
2023-01-25 00:00:00+00:00,1.8600703
2023-01-26 00:00:00+00:00,1.8326111
2023-01-27 00:00:00+00:00,1.8210012
2023-01-28 00:00:00+00:00,1.6733944
2023-01-29 00:00:00+00:00,1.6382145
2023-01-30 00:00:00+00:00,1.8317076
2023-01-31 00:00:00+00:00,1.9063017
2023-02-01 00:00:00+00:00,2.0000067
2023-02-02 00:00:00+00:00,2.0258887
2023-02-03 00:00:00+00:00,1.8961403
2023-02-04 00:00:00+00:00,1.0863965
2023-02-05 00:00:00+00:00,2.3685484
2023-02-06 00:00:00+00:00,1.841891
2023-02-07 00:00:00+00:00,2.0795965
2023-02-08 00:00:00+00:00,1.0277177
2023-02-09 00:00:00+00:00,1.1091555
2023-02-10 00:00:00+00:00,1.1716212
2023-02-11 00:00:00+00:00,1.1067767
2023-02-12 00:00:00+00:00,1.1085318
2023-02-13 00:00:00+00:00,2.1425314
2023-02-14 00:00:00+00:00,1.1505424
2023-02-15 00:00:00+00:00,1.5109184
2023-02-16 00:00:00+00:00,2.5916245
2023-02-17 00:00:00+00:00,1.6744417
2023-02-18 00:00:00+00:00,1.8013343
2023-02-19 00:00:00+00:00,2.1546075
2023-02-20 00:00:00+00:00,2.530459
2023-02-21 00:00:00+00:00,1.9299457
2023-02-22 00:00:00+00:00,2.751051
2023-02-23 00:00:00+00:00,2.2501419
2023-02-24 00:00:00+00:00,2.468578
2023-02-25 00:00:00+00:00,1.5788674
2023-02-26 00:00:00+00:00,2.1323247
2023-02-27 00:00:00+00:00,2.4456701
2023-02-28 00:00:00+00:00,2.5751433
2023-03-01 00:00:00+00:00,2.3743434
2023-03-02 00:00:00+00:00,2.3602266
2023-03-03 00:00:00+00:00,1.9871646
2023-03-04 00:00:00+00:00,2.0715258
2023-03-05 00:00:00+00:00,1.6989022
2023-03-06 00:00:00+00:00,1.5615106
2023-03-07 00:00:00+00:00,1.7570878
2023-03-08 00:00:00+00:00,1.8298994
2023-03-09 00:00:00+00:00,1.5409858
2023-03-10 00:00:00+00:00,2.0961697
2023-03-11 00:00:00+00:00,2.1094348
2023-03-12 00:00:00+00:00,1.8478022
2023-03-13 00:00:00+00:00,2.2145643
2023-03-14 00:00:00+00:00,1.7509923
2023-03-15 00:00:00+00:00,2.5926273
2023-03-16 00:00:00+00:00,3.0572476
2023-03-17 00:00:00+00:00,3.0093124
2023-03-18 00:00:00+00:00,1.5363013
2023-03-19 00:00:00+00:00,2.3896592
2023-03-20 00:00:00+00:00,2.6269577
2023-03-21 00:00:00+00:00,1.8349992
2023-03-22 00:00:00+00:00,2.50901
2023-03-23 00:00:00+00:00,1.9590145
2023-03-24 00:00:00+00:00,2.728524
2023-03-25 00:00:00+00:00,3.1342945
2023-03-26 00:00:00+00:00,3.1502302
2023-03-27 00:00:00+00:00,2.4401047
2023-03-28 00:00:00+00:00,3.6451676
2023-03-29 00:00:00+00:00,2.5631955
2023-03-30 00:00:00+00:00,3.5782602
2023-03-31 00:00:00+00:00,3.744522
2023-04-01 00:00:00+00:00,2.6550238
2023-04-02 00:00:00+00:00,4.7041707
2023-04-03 00:00:00+00:00,3.541831
2023-04-04 00:00:00+00:00,2.843814
2023-04-05 00:00:00+00:00,3.2709928
2023-04-06 00:00:00+00:00,3.6728985
2023-04-07 00:00:00+00:00,3.5537307
2023-04-08 00:00:00+00:00,4.614883
2023-04-09 00:00:00+00:00,3.4713266
2023-04-10 00:00:00+00:00,3.0171695
2023-04-11 00:00:00+00:00,2.1019726
2023-04-12 00:00:00+00:00,3.286377
2023-04-13 00:00:00+00:00,3.4593627
2023-04-14 00:00:00+00:00,2.6137934
2023-04-15 00:00:00+00:00,1.9029132
2023-04-16 00:00:00+00:00,2.984819
2023-04-17 00:00:00+00:00,2.9980416
2023-04-18 00:00:00+00:00,3.5987802
2023-04-19 00:00:00+00:00,3.5562253
2023-04-20 00:00:00+00:00,2.975869
2023-04-21 00:00:00+00:00,2.9027426
2023-04-22 00:00:00+00:00,3.2771156
2023-04-23 00:00:00+00:00,3.9513814
2023-04-24 00:00:00+00:00,3.9843018
2023-04-25 00:00:00+00:00,3.5961373
2023-04-26 00:00:00+00:00,3.5804255
2023-04-27 00:00:00+00:00,2.6447833
2023-04-28 00:00:00+00:00,2.860095
2023-04-29 00:00:00+00:00,3.1986535
2023-04-30 00:00:00+00:00,3.560669
2023-05-01 00:00:00+00:00,3.6169157
2023-05-02 00:00:00+00:00,3.3058114
2023-05-03 00:00:00+00:00,3.1703207
2023-05-04 00:00:00+00:00,3.0692337
2023-05-05 00:00:00+00:00,3.3239732
2023-05-06 00:00:00+00:00,3.157922
2023-05-07 00:00:00+00:00,3.3835464
2023-05-08 00:00:00+00:00,2.4915
2023-05-09 00:00:00+00:00,4.2419705
2023-05-10 00:00:00+00:00,3.5016096
2023-05-11 00:00:00+00:00,3.751422
2023-05-12 00:00:00+00:00,3.4016879
2023-05-13 00:00:00+00:00,3.0360224
2023-05-14 00:00:00+00:00,3.6508887
2023-05-15 00:00:00+00:00,4.112184
2023-05-16 00:00:00+00:00,4.085042
2023-05-17 00:00:00+00:00,4.1522675
2023-05-18 00:00:00+00:00,3.5535789
2023-05-19 00:00:00+00:00,4.1446047
2023-05-20 00:00:00+00:00,4.2684107
2023-05-21 00:00:00+00:00,4.426317
2023-05-22 00:00:00+00:00,3.3581612
2023-05-23 00:00:00+00:00,3.3427134
2023-05-24 00:00:00+00:00,3.6618726
2023-05-25 00:00:00+00:00,3.7924566
2023-05-26 00:00:00+00:00,3.366725
2023-05-27 00:00:00+00:00,2.6231961
2023-05-28 00:00:00+00:00,3.5719094
2023-05-29 00:00:00+00:00,3.4052916
2023-05-30 00:00:00+00:00,3.5365527
2023-05-31 00:00:00+00:00,3.2949052
2023-06-01 00:00:00+00:00,3.5154765
2023-06-02 00:00:00+00:00,3.4288006
2023-06-03 00:00:00+00:00,3.619694
2023-06-04 00:00:00+00:00,3.6040509
2023-06-05 00:00:00+00:00,3.4963486
2023-06-06 00:00:00+00:00,3.4729736
2023-06-07 00:00:00+00:00,3.3464234
2023-06-08 00:00:00+00:00,3.1504638
2023-06-09 00:00:00+00:00,3.1299856
2023-06-10 00:00:00+00:00,2.4719815
2023-06-11 00:00:00+00:00,3.2629383
2023-06-12 00:00:00+00:00,3.1429129
2023-06-13 00:00:00+00:00,3.1355958
2023-06-14 00:00:00+00:00,3.1191983
2023-06-15 00:00:00+00:00,2.9220538
2023-06-16 00:00:00+00:00,2.7757413
2023-06-17 00:00:00+00:00,2.8371243
2023-06-18 00:00:00+00:00,2.4918036
2023-06-19 00:00:00+00:00,2.6697547
2023-06-20 00:00:00+00:00,2.9598854
2023-06-21 00:00:00+00:00,3.0412195
2023-06-22 00:00:00+00:00,3.0972788
2023-06-23 00:00:00+00:00,2.7848754
2023-06-24 00:00:00+00:00,3.5081322
2023-06-25 00:00:00+00:00,3.8066547
2023-06-26 00:00:00+00:00,3.5587301
2023-06-27 00:00:00+00:00,3.6832032
2023-06-28 00:00:00+00:00,3.7150104
2023-06-29 00:00:00+00:00,3.4954243
2023-06-30 00:00:00+00:00,3.594547
2023-07-01 00:00:00+00:00,4.1493416
2023-07-02 00:00:00+00:00,3.6653228
2023-07-03 00:00:00+00:00,3.6030347
2023-07-04 00:00:00+00:00,3.4064233
2023-07-05 00:00:00+00:00,3.0902066
2023-07-06 00:00:00+00:00,2.8334668
2023-07-07 00:00:00+00:00,2.827722
2023-07-08 00:00:00+00:00,2.7562246
2023-07-09 00:00:00+00:00,2.5962958
2023-07-10 00:00:00+00:00,2.5137339
2023-07-11 00:00:00+00:00,2.236737
2023-07-12 00:00:00+00:00,2.3826368
2023-07-13 00:00:00+00:00,1.9970984
2023-07-14 00:00:00+00:00,1.7506946
2023-07-15 00:00:00+00:00,1.4552298
2023-07-16 00:00:00+00:00,1.2632712
2023-07-17 00:00:00+00:00,1.4279863
2023-07-18 00:00:00+00:00,1.2763745
2023-07-19 00:00:00+00:00,1.1005474
2023-07-20 00:00:00+00:00,0.99562335
2023-07-21 00:00:00+00:00,0.91399866
2023-07-22 00:00:00+00:00,0.86789215
2023-07-23 00:00:00+00:00,0.7559885
2023-07-24 00:00:00+00:00,0.6594446
2023-07-25 00:00:00+00:00,0.53462535
2023-07-26 00:00:00+00:00,0.44722834
2023-07-27 00:00:00+00:00,0.4051854
2023-07-28 00:00:00+00:00,0.36738387
2023-07-29 00:00:00+00:00,0.30765975
2023-07-30 00:00:00+00:00,0.2829127
2023-07-31 00:00:00+00:00,0.2637632
2023-08-01 00:00:00+00:00,0.21051715
2023-08-02 00:00:00+00:00,0.16532226
2023-08-03 00:00:00+00:00,0.12212656
2023-08-04 00:00:00+00:00,0.08407175
2023-08-05 00:00:00+00:00,0.09941227
2023-08-06 00:00:00+00:00,0.050231725
2023-08-07 00:00:00+00:00,0.07052071
2023-08-08 00:00:00+00:00,0.041785065
2023-08-09 00:00:00+00:00,0.039307915
2023-08-10 00:00:00+00:00,0.030619593
2023-08-11 00:00:00+00:00,0.026439158
2023-08-12 00:00:00+00:00,0.024849148
2023-08-13 00:00:00+00:00,0.023605604
2023-08-14 00:00:00+00:00,0.016860293
2023-08-15 00:00:00+00:00,0.015293131
2023-08-16 00:00:00+00:00,0.22276825
2023-08-17 00:00:00+00:00,0.026882004
2023-08-18 00:00:00+00:00,0.0112830745
2023-08-19 00:00:00+00:00,0.00986413
2023-08-20 00:00:00+00:00,0.00896198
2023-08-21 00:00:00+00:00,1.1479241
2023-08-22 00:00:00+00:00,7.0793066
2023-08-23 00:00:00+00:00,0.6029795
2023-08-24 00:00:00+00:00,0.6300912
2023-08-25 00:00:00+00:00,0.59901416
2023-08-26 00:00:00+00:00,0.5843154
2023-08-27 00:00:00+00:00,0.53436255
2023-08-28 00:00:00+00:00,0.47339067
2023-08-29 00:00:00+00:00,0.41113958
2023-08-30 00:00:00+00:00,0.388007
2023-08-31 00:00:00+00:00,0.36551842
2023-09-01 00:00:00+00:00,0.30173326
2023-09-02 00:00:00+00:00,0.2835581
2023-09-03 00:00:00+00:00,0.25702858
2023-09-04 00:00:00+00:00,0.23311716
2023-09-05 00:00:00+00:00,0.20469263
2023-09-06 00:00:00+00:00,0.2310651
2023-09-07 00:00:00+00:00,0.17274766
2023-09-08 00:00:00+00:00,0.16848153
2023-09-09 00:00:00+00:00,0.1911649
2023-09-10 00:00:00+00:00,0.12928787
2023-09-11 00:00:00+00:00,0.1138622
2023-09-12 00:00:00+00:00,0.10509684
2023-09-13 00:00:00+00:00,0.080838956
2023-09-14 00:00:00+00:00,1.5600058
2023-09-15 00:00:00+00:00,0.08112641
2023-09-16 00:00:00+00:00,1.5590869
2023-09-17 00:00:00+00:00,0.16091393
2023-09-18 00:00:00+00:00,0.6993814
2023-09-19 00:00:00+00:00,0.18121558
2023-09-20 00:00:00+00:00,0.18182735
2023-09-21 00:00:00+00:00,0.16745152
2023-09-22 00:00:00+00:00,0.15114959
2023-09-23 00:00:00+00:00,0.13542515
2023-09-24 00:00:00+00:00,0.12116513
2023-09-25 00:00:00+00:00,0.10017857
2023-09-26 00:00:00+00:00,0.124297544
2023-09-27 00:00:00+00:00,0.09559832
2023-09-28 00:00:00+00:00,0.10452663
2023-09-29 00:00:00+00:00,0.3210425
2023-09-30 00:00:00+00:00,0.07419858
2023-10-01 00:00:00+00:00,0.064430885
2023-10-02 00:00:00+00:00,0.25241303
2023-10-03 00:00:00+00:00,0.05890177
2023-10-04 00:00:00+00:00,0.053808805
2023-10-05 00:00:00+00:00,0.053004865
2023-10-06 00:00:00+00:00,0.044694863
2023-10-07 00:00:00+00:00,0.14710431
2023-10-08 00:00:00+00:00,0.045224696
2023-10-09 00:00:00+00:00,0.05791918
2023-10-10 00:00:00+00:00,0.51908803
2023-10-11 00:00:00+00:00,0.14707384
2023-10-12 00:00:00+00:00,0.04077646
2023-10-13 00:00:00+00:00,1.9742138
2023-10-14 00:00:00+00:00,0.1758029
2023-10-15 00:00:00+00:00,0.4268879
2023-10-16 00:00:00+00:00,0.12236463
2023-10-17 00:00:00+00:00,0.14831398
2023-10-18 00:00:00+00:00,0.097131126
2023-10-19 00:00:00+00:00,0.08496196
2023-10-20 00:00:00+00:00,0.08059604
2023-10-21 00:00:00+00:00,0.07919493
2023-10-22 00:00:00+00:00,0.07399798
2023-10-23 00:00:00+00:00,0.06262525
2023-10-24 00:00:00+00:00,0.051911097
2023-10-25 00:00:00+00:00,0.041430537
2023-10-26 00:00:00+00:00,0.07272496
2023-10-27 00:00:00+00:00,4.0539894
2023-10-28 00:00:00+00:00,0.70118177
2023-10-29 00:00:00+00:00,0.40590122
2023-10-30 00:00:00+00:00,0.25992325
2023-10-31 00:00:00+00:00,0.1186199
2023-11-01 00:00:00+00:00,0.4200623
2023-11-02 00:00:00+00:00,0.14365822
2023-11-03 00:00:00+00:00,2.9733977
2023-11-04 00:00:00+00:00,3.0998614
2023-11-05 00:00:00+00:00,2.4446294
2023-11-06 00:00:00+00:00,2.274837
2023-11-07 00:00:00+00:00,0.8104773
2023-11-08 00:00:00+00:00,0.73682845
2023-11-09 00:00:00+00:00,0.7147487
2023-11-10 00:00:00+00:00,0.61361545
2023-11-11 00:00:00+00:00,1.6381478
2023-11-12 00:00:00+00:00,0.86180335
2023-11-13 00:00:00+00:00,2.4660342
2023-11-14 00:00:00+00:00,0.7780706
2023-11-15 00:00:00+00:00,0.49007896
2023-11-16 00:00:00+00:00,2.361535
2023-11-17 00:00:00+00:00,0.8716076
2023-11-18 00:00:00+00:00,0.8435009
2023-11-19 00:00:00+00:00,0.9562119
2023-11-20 00:00:00+00:00,0.8391779
2023-11-21 00:00:00+00:00,0.95693016
2023-11-22 00:00:00+00:00,0.99035245
2023-11-23 00:00:00+00:00,0.9696265
2023-11-24 00:00:00+00:00,1.03164
2023-11-25 00:00:00+00:00,0.9042418
2023-11-26 00:00:00+00:00,0.6638676
2023-11-27 00:00:00+00:00,0.81520915
2023-11-28 00:00:00+00:00,0.82287425
2023-11-29 00:00:00+00:00,0.53221214
2023-11-30 00:00:00+00:00,2.311272
2023-12-01 00:00:00+00:00,2.7983582
2023-12-02 00:00:00+00:00,1.6084388
2023-12-03 00:00:00+00:00,1.5943749
2023-12-04 00:00:00+00:00,2.2059715
2023-12-05 00:00:00+00:00,2.7203217
2023-12-06 00:00:00+00:00,2.7853396
2023-12-07 00:00:00+00:00,2.4310982
2023-12-08 00:00:00+00:00,0.7997351
2023-12-09 00:00:00+00:00,0.4365842
2023-12-10 00:00:00+00:00,1.2373567
2023-12-11 00:00:00+00:00,1.1512817
2023-12-12 00:00:00+00:00,1.0144774
2023-12-13 00:00:00+00:00,2.4212954
2023-12-14 00:00:00+00:00,2.0903828
2023-12-15 00:00:00+00:00,1.3299657
2023-12-16 00:00:00+00:00,0.4299855
2023-12-17 00:00:00+00:00,0.500408
2023-12-18 00:00:00+00:00,0.9156327
2023-12-19 00:00:00+00:00,0.8237024
2023-12-20 00:00:00+00:00,0.701231
2023-12-21 00:00:00+00:00,0.9119554
2023-12-22 00:00:00+00:00,0.9327856
2023-12-23 00:00:00+00:00,2.4623654
2023-12-24 00:00:00+00:00,1.4472096
2023-12-25 00:00:00+00:00,1.378625
2023-12-26 00:00:00+00:00,1.4599524
2023-12-27 00:00:00+00:00,1.0702798
2023-12-28 00:00:00+00:00,1.1240802
2023-12-29 00:00:00+00:00,1.1135579
2023-12-30 00:00:00+00:00,1.237872
2023-12-31 00:00:00+00:00,1.3804109
2024-01-01 00:00:00+00:00,1.4482942
2024-01-02 00:00:00+00:00,1.2221644
2024-01-03 00:00:00+00:00,1.0307148
2024-01-04 00:00:00+00:00,2.0629463
2024-01-05 00:00:00+00:00,1.4342892
2024-01-06 00:00:00+00:00,1.6184781
2024-01-07 00:00:00+00:00,1.832605
2024-01-08 00:00:00+00:00,1.6038289
2024-01-09 00:00:00+00:00,0.8665531
2024-01-10 00:00:00+00:00,0.5764961
2024-01-11 00:00:00+00:00,0.70537114
2024-01-12 00:00:00+00:00,0.6807527
2024-01-13 00:00:00+00:00,0.7457095
2024-01-14 00:00:00+00:00,1.0853732
2024-01-15 00:00:00+00:00,1.5745794
2024-01-16 00:00:00+00:00,1.837682
2024-01-17 00:00:00+00:00,1.4895468
2024-01-18 00:00:00+00:00,0.75396204
2024-01-19 00:00:00+00:00,1.0373793
2024-01-20 00:00:00+00:00,0.8055114
2024-01-21 00:00:00+00:00,1.3028644
2024-01-22 00:00:00+00:00,1.8780577
2024-01-23 00:00:00+00:00,1.985222
2024-01-24 00:00:00+00:00,3.109737
2024-01-25 00:00:00+00:00,1.2520938
2024-01-26 00:00:00+00:00,0.64511025
2024-01-27 00:00:00+00:00,1.4665545
2024-01-28 00:00:00+00:00,1.4436696
2024-01-29 00:00:00+00:00,1.5896897
